question_title,accepted_answer_link,normalized_link
Using Synapse spark pool how can a read a table which is in Dedicated SQL POOL,https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/synapse-spark-sql-pool-import-export?tabs=scala%2Cpython1%2Cscala2%2Cscala3%2Cscala4%2Cscala5,https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/synapse-spark-sql-pool-import-export
Stopped Virtual Machine,https://learn.microsoft.com/en-us/azure/backup/backup-azure-arm-restore-vms,https://learn.microsoft.com/en-us/azure/backup/backup-azure-arm-restore-vms
Web App Dev Slot,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/azure-subscription-service-limits#app-service-limits,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/azure-subscription-service-limits
"What are the options for limiting inbound access from public IP to my Azure environment (External attacks), and what is the best practice?",https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/plan-for-inbound-and-outbound-internet-connectivity,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/plan-for-inbound-and-outbound-internet-connectivity
Azure Function App - Error: Encountered an error (ServiceUnavailable) from host runtime,https://learn.microsoft.com/en-us/azure/azure-functions/functions-app-settings#functions_worker_runtime,https://learn.microsoft.com/en-us/azure/azure-functions/functions-app-settings
Would to know if there is any elegant way to put all my component inside a resource group into a vnet,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/manage-resource-groups-portal,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/manage-resource-groups-portal
How does SQL license work in Azure Managed SQL Virtual Machine,https://learn.microsoft.com/en-us/azure/azure-sql/virtual-machines/windows/pricing-guidance?view=azuresql#pay-per-usage,https://learn.microsoft.com/en-us/azure/azure-sql/virtual-machines/windows/pricing-guidance
WINDOWS SERVER BURST,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable
Azure Monitoring,https://learn.microsoft.com/en-us/azure/azure-monitor/essentials/tutorial-metrics,https://learn.microsoft.com/en-us/azure/azure-monitor/essentials/tutorial-metrics
How to Check if a Signature is Present or not in a Document,https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/concept-custom?view=doc-intel-4.0.0,https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/concept-custom
I get a permisions error eventhough I am the global admin,https://learn.microsoft.com/en-us/azure/role-based-access-control/rbac-and-directory-admin-roles#azure-roles,https://learn.microsoft.com/en-us/azure/role-based-access-control/rbac-and-directory-admin-roles
Blob storage account Disaster Recovery: customer initiated Blob Storage Account Failover time optmization,https://learn.microsoft.com/en-us/azure/storage/common/storage-failover-customer-managed-unplanned?tabs=grs-ra-grs,https://learn.microsoft.com/en-us/azure/storage/common/storage-failover-customer-managed-unplanned
"Connecting Databricks through Microsoft Purview by enabling ""No Public Access""",https://learn.microsoft.com/en-us/azure/databricks/administration-guide/cloud-configurations/azure/private-link,https://learn.microsoft.com/en-us/azure/databricks/administration-guide/cloud-configurations/azure/private-link
PowerSHell command to place set of machines in the periodic assesment,https://learn.microsoft.com/en-us/azure/update-manager/manage-update-settings?tabs=manage-single-overview%2Cmanage-scale-overview#configure-settings-on-a-single-vm,https://learn.microsoft.com/en-us/azure/update-manager/manage-update-settings
Problem in creating an Azure OpenAI Customized Model,https://learn.microsoft.com/en-us/azure/cognitive-services/openai/concepts/models#model-summary-table-and-region-availability,https://learn.microsoft.com/en-us/azure/cognitive-services/openai/concepts/models
Specific route to a public IP through P2S VPN,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-p2s-advertise-custom-routes#forced-tunneling,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-p2s-advertise-custom-routes
Transitioning to Managed Azure AD from Legacy Azure AD Integration - Will 'az aks get-credentials' Command Still Work?,https://learn.microsoft.com/en-us/azure/aks/managed-azure-ad,https://learn.microsoft.com/en-us/azure/aks/managed-azure-ad
Creating NVIDIA gpu machine in azure,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes
Azure subscription disabled,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/subscription-disabled,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/subscription-disabled
How to configure Managed Identity in Azure Function for SQL Database,https://learn.microsoft.com/en-us/azure/azure-functions/functions-identity-access-azure-sql-with-managed-identity#grant-sql-database-access-to-the-managed-identity,https://learn.microsoft.com/en-us/azure/azure-functions/functions-identity-access-azure-sql-with-managed-identity
Synapse can't find data source com.microsoft.sqlserver.jdbc.spark on apache spark pool 3.3,https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-manage-pool-packages,https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-manage-pool-packages
table access control,https://learn.microsoft.com/en-us/azure/databricks/data-governance/table-acls/table-acl,https://learn.microsoft.com/en-us/azure/databricks/data-governance/table-acls/table-acl
"Unable to create Service Bus Namespace, says it's already there",https://learn.microsoft.com/en-us/azure/service-bus-messaging/service-bus-faq#why-am-i-not-able-to-create-a-namespace-after-deleting-it-from-another-subscription--,https://learn.microsoft.com/en-us/azure/service-bus-messaging/service-bus-faq
Get the details from Azure,https://learn.microsoft.com/en-us/azure/cost-management-billing/costs/quick-acm-cost-analysis,https://learn.microsoft.com/en-us/azure/cost-management-billing/costs/quick-acm-cost-analysis
Distinguish between Azure and IDE and what tasks can be achieved using Azure?,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/overview,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/overview
I need enable per Site Policy for App GTW WAF via Azure Portal.,https://learn.microsoft.com/en-us/azure/web-application-firewall/ag/custom-waf-rules-overview,https://learn.microsoft.com/en-us/azure/web-application-firewall/ag/custom-waf-rules-overview
Move a VM to multiple availability zones after deployment.,https://learn.microsoft.com/en-us/azure/architecture/high-availability/building-solutions-for-high-availability,https://learn.microsoft.com/en-us/azure/architecture/high-availability/building-solutions-for-high-availability
Queries on managed image,https://learn.microsoft.com/en-us/azure/virtual-machines/windows/image-builder-gallery-update-image-version,https://learn.microsoft.com/en-us/azure/virtual-machines/windows/image-builder-gallery-update-image-version
How to derive the relationship between Disk Read operations per second / OS Disk Read operations per second / Data Disk Read operations per second?,https://learn.microsoft.com/en-us/azure/virtual-machines/disks-metrics,https://learn.microsoft.com/en-us/azure/virtual-machines/disks-metrics
SAP integration to APIM?,https://learn.microsoft.com/en-us/azure/active-directory/saas-apps/sap-hana-cloud-platform-identity-authentication-tutorial,https://learn.microsoft.com/en-us/azure/active-directory/saas-apps/sap-hana-cloud-platform-identity-authentication-tutorial
unable to see backup item expiry date in portal,https://learn.microsoft.com/en-us/azure/backup/manage-recovery-points#frequently-asked-question,https://learn.microsoft.com/en-us/azure/backup/manage-recovery-points
How many sub domains can be created inside Azure DNS Zone for one domain,https://learn.microsoft.com/en-us/azure/dns/delegate-subdomain,https://learn.microsoft.com/en-us/azure/dns/delegate-subdomain
Issue with Error Code 5300 on Student Azure Account,https://learn.microsoft.com/en-us/azure/active-directory/conditional-access/troubleshoot-conditional-access,https://learn.microsoft.com/en-us/azure/active-directory/conditional-access/troubleshoot-conditional-access
I need help please I don't know why my account is disabled,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/subscription-states,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/subscription-states
Questions about VPN,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-p2s-advertise-custom-routes#forced-tunneling,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-p2s-advertise-custom-routes
Duration migration from classic storage to azure resource manager,https://learn.microsoft.com/en-us/azure/virtual-machines/migration-classic-resource-manager-overview#migration-of-storage-accounts,https://learn.microsoft.com/en-us/azure/virtual-machines/migration-classic-resource-manager-overview
How to confirm the access to resources?,https://learn.microsoft.com/en-us/azure/private-link/tutorial-private-endpoint-webapp-portal#test-connectivity-to-private-endpoint,https://learn.microsoft.com/en-us/azure/private-link/tutorial-private-endpoint-webapp-portal
Quota Exceeded,https://learn.microsoft.com/en-us/azure/azure-resource-manager/troubleshooting/error-resource-quota?tabs=azure-cli,https://learn.microsoft.com/en-us/azure/azure-resource-manager/troubleshooting/error-resource-quota
Creating a hashdiff using SHA1 on azure synapse pipeline,https://learn.microsoft.com/en-us/azure/data-factory/data-flow-expression-functions#expression-functions-list,https://learn.microsoft.com/en-us/azure/data-factory/data-flow-expression-functions
Can the project Name be repeated in CLU?.In LUIS we had appId.What is the equalent uniqye value in CLU,https://learn.microsoft.com/en-us/azure/cognitive-services/language-service/conversational-language-understanding/how-to/fail-over#export-your-primary-project-assets,https://learn.microsoft.com/en-us/azure/cognitive-services/language-service/conversational-language-understanding/how-to/fail-over
APIM workspace,https://learn.microsoft.com/en-us/azure/api-management/workspaces-overview,https://learn.microsoft.com/en-us/azure/api-management/workspaces-overview
Azure App Service Easy Auth and Callback path issue,https://learn.microsoft.com/en-us/azure/application-gateway/multiple-site-overview,https://learn.microsoft.com/en-us/azure/application-gateway/multiple-site-overview
Disable Port 7999 & 8081 for Azure VPN Gateway,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-troubleshoot-site-to-site-cannot-connect#step-7-verify-the-azure-gateway-health-probe,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-troubleshoot-site-to-site-cannot-connect
Routing traffic from one Vm to two different Vnets,https://learn.microsoft.com/en-us/azure/virtual-network/virtual-networks-udr-overview#how-azure-selects-a-route,https://learn.microsoft.com/en-us/azure/virtual-network/virtual-networks-udr-overview
Questions Regarding APIM Migration to stv2,https://learn.microsoft.com/en-us/azure/api-management/migrate-stv1-to-stv2?tabs=portal,https://learn.microsoft.com/en-us/azure/api-management/migrate-stv1-to-stv2
Problem with azcopy,https://learn.microsoft.com/en-us/azure/storage/common/storage-use-azcopy-blobs-upload#get-started,https://learn.microsoft.com/en-us/azure/storage/common/storage-use-azcopy-blobs-upload
Impact on Azure SQL Database due to End of TLS1.0/1.1 Support,https://learn.microsoft.com/en-us/azure/azure-sql/database/connectivity-settings?view=azuresql&tabs=azure-portal,https://learn.microsoft.com/en-us/azure/azure-sql/database/connectivity-settings
Incorrect/missing link to azure blob tiering capability public preview,https://learn.microsoft.com/en-us/azure/storage/blobs/storage-blob-block-blob-premium,https://learn.microsoft.com/en-us/azure/storage/blobs/storage-blob-block-blob-premium
Writing an UPDATE SQL query in Azure Data Factory,https://learn.microsoft.com/en-us/azure/data-factory/data-flow-derived-column,https://learn.microsoft.com/en-us/azure/data-factory/data-flow-derived-column
GPT-4o Model Availability in non-US Regions,https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/models#gpt-4-and-gpt-4-turbo-model-availability,https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/models
Azure Databricks -Any pointers for cost optimization ?,https://learn.microsoft.com/en-us/azure/databricks/optimizations/,https://learn.microsoft.com/en-us/azure/databricks/optimizations
Service Administrator vs Owner?,https://learn.microsoft.com/en-us/azure/role-based-access-control/classic-administrators#frequently-asked-questions,https://learn.microsoft.com/en-us/azure/role-based-access-control/classic-administrators
Issue with Data Load for oracle source using Azure Data Factory,https://learn.microsoft.com/en-us/azure/data-factory/connector-troubleshoot-parquet,https://learn.microsoft.com/en-us/azure/data-factory/connector-troubleshoot-parquet
Unable to start VM,https://learn.microsoft.com/en-us/azure/backup/backup-azure-troubleshoot-vm-backup-fails-snapshot-timeout#the-agent-installed-in-the-vm-but-unresponsive-for-windows-vms,https://learn.microsoft.com/en-us/azure/backup/backup-azure-troubleshoot-vm-backup-fails-snapshot-timeout
Best practice to whitelist clientIP in multisite WAF for a single web application,https://learn.microsoft.com/en-us/azure/application-gateway/configuration-infrastructure#allow-access-to-a-few-source-ips,https://learn.microsoft.com/en-us/azure/application-gateway/configuration-infrastructure
"What's the purpose of the Version column in the ""Rule actions"" section of the Blob Storage module?",https://learn.microsoft.com/en-us/azure/storage/blobs/versioning-overview,https://learn.microsoft.com/en-us/azure/storage/blobs/versioning-overview
Building a modern datawarehouse (DL and Synapse),https://learn.microsoft.com/en-us/azure/architecture/example-scenario/data/data-warehouse,https://learn.microsoft.com/en-us/azure/architecture/example-scenario/data/data-warehouse
Commitment tier pricing question - Azure AI services | Speech services,https://learn.microsoft.com/en-us/azure/ai-services/commitment-tier#purchase-a-commitment-plan-by-updating-your-azure-resource,https://learn.microsoft.com/en-us/azure/ai-services/commitment-tier
How to improve the search result using cognitive search,https://learn.microsoft.com/en-us/azure/search/search-performance-tips,https://learn.microsoft.com/en-us/azure/search/search-performance-tips
Tools to assess SQL Server instance running on a Azure VM to move to Azure SQL Managed Instance,https://learn.microsoft.com/en-us/azure/azure-sql/migration-guides/managed-instance/sql-server-to-managed-instance-guide?view=azuresql,https://learn.microsoft.com/en-us/azure/azure-sql/migration-guides/managed-instance/sql-server-to-managed-instance-guide
ML studio Roles/Permissions issue,https://learn.microsoft.com/en-us/azure/machine-learning/how-to-assign-roles?tabs=labeler#common-scenarios,https://learn.microsoft.com/en-us/azure/machine-learning/how-to-assign-roles
Azure Site-to-Site VPN to onprem with multiple routers (LNG),https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-activeactive-rm-powershell#aacrossprem,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-activeactive-rm-powershell
Expression for triggerBody parsing,https://learn.microsoft.com/en-us/azure/logic-apps/logic-apps-workflow-actions-triggers#trigger-multiple-runs-on-an-array,https://learn.microsoft.com/en-us/azure/logic-apps/logic-apps-workflow-actions-triggers
onboarding azure cdn on,https://learn.microsoft.com/en-us/azure/reliability/availability-zones-service-support#an-icon-that-signifies-this-service-is-non-regional-non-regional-services-always-available-services,https://learn.microsoft.com/en-us/azure/reliability/availability-zones-service-support
How to suppress/hide exceptions in application insights from azue api management?,https://learn.microsoft.com/en-us/azure/api-management/api-management-howto-app-insights#performance-implications-and-log-sampling,https://learn.microsoft.com/en-us/azure/api-management/api-management-howto-app-insights
PowerShell equivalent to the 'az role assignment create' ?,https://learn.microsoft.com/en-us/azure/role-based-access-control/role-assignments-powershell#step-4-assign-role,https://learn.microsoft.com/en-us/azure/role-based-access-control/role-assignments-powershell
Azure Arc machine stuck on provision state creating for any extension,https://learn.microsoft.com/en-us/azure/azure-arc/servers/azcmagent,https://learn.microsoft.com/en-us/azure/azure-arc/servers/azcmagent
Cannot Connect Site-to-site VPN between Azure vWAN and On-premise Zyxel SBG3300-N​,https://learn.microsoft.com/en-us/azure/virtual-wan/virtual-wan-locations-partners#partners,https://learn.microsoft.com/en-us/azure/virtual-wan/virtual-wan-locations-partners
How to download azure web app to local machine to be moved to a new a subscription at a later time.,https://learn.microsoft.com/en-us/azure/app-service/deploy-ftp?tabs=portal,https://learn.microsoft.com/en-us/azure/app-service/deploy-ftp
Title: Seeking Guidance on Syncing/Migrating SharePoint Data to Azure Blob Storage,https://learn.microsoft.com/en-us/azure/logic-apps/logic-apps-limits-and-config?tabs=consumption#workflow-definition-limits,https://learn.microsoft.com/en-us/azure/logic-apps/logic-apps-limits-and-config
SMB Multichannel is not supported for the account,https://learn.microsoft.com/en-us/azure/storage/files/smb-performance#smb-multichannel,https://learn.microsoft.com/en-us/azure/storage/files/smb-performance
I cannot delete DeleteFactoryBlockedByIR,https://learn.microsoft.com/en-us/azure/data-factory/manage-azure-ssis-integration-runtime?tabs=data-factory#delete-an-azure-ssis-ir,https://learn.microsoft.com/en-us/azure/data-factory/manage-azure-ssis-integration-runtime
Azure Front Door - Security,https://learn.microsoft.com/en-us/azure/frontdoor/end-to-end-tls#supported-tls-versions,https://learn.microsoft.com/en-us/azure/frontdoor/end-to-end-tls
Can a blob storage container be presented as file share in windows,https://learn.microsoft.com/en-us/azure/storage/blobs/network-file-system-protocol-support-how-to?tabs=windows,https://learn.microsoft.com/en-us/azure/storage/blobs/network-file-system-protocol-support-how-to
"I have created a standard (external) load balancer however, I am unable to make connection using FTP, connection could not be established.",https://learn.microsoft.com/en-us/azure/load-balancer/inbound-nat-rules,https://learn.microsoft.com/en-us/azure/load-balancer/inbound-nat-rules
Azure Python Function - [HostMonitor] Host CPU threshold exceeded,https://learn.microsoft.com/en-us/azure/azure-functions/functions-app-settings#functions_worker_process_count,https://learn.microsoft.com/en-us/azure/azure-functions/functions-app-settings
Is there an Azure Function trigger support for Event Grid Namespace Topic?,https://learn.microsoft.com/en-us/azure/event-grid/pull-delivery-overview,https://learn.microsoft.com/en-us/azure/event-grid/pull-delivery-overview
Cost Management Graph Stopped Showing New Data,https://learn.microsoft.com/en-us/azure/azure-portal/supportability/how-to-create-azure-support-request,https://learn.microsoft.com/en-us/azure/azure-portal/supportability/how-to-create-azure-support-request
"Using Semantic Search option with ""Own Data"" functionality",https://learn.microsoft.com/en-us/azure/search/semantic-how-to-enable-disable?tabs=enable-portal,https://learn.microsoft.com/en-us/azure/search/semantic-how-to-enable-disable
Advertise RFC1918 subnets from Azure to Express Route question,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-howto-linkvnet-portal-resource-manager#connect-a-virtual-network-to-a-circuit---same-subscription,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-howto-linkvnet-portal-resource-manager
Is Azure AD Domain Service required to use Azure AD Kerberos authentication?,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-active-directory-overview#supported-authentication-scenarios,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-active-directory-overview
Backup/recovery service vault,https://learn.microsoft.com/en-us/azure/backup/azure-file-share-support-matrix#supported-storage-accounts,https://learn.microsoft.com/en-us/azure/backup/azure-file-share-support-matrix
Connection between MySQL Flexible Server and VM via different Virtual Networks,https://learn.microsoft.com/en-us/azure/mysql/flexible-server/concepts-networking-vnet#private-access-virtual-network-integration,https://learn.microsoft.com/en-us/azure/mysql/flexible-server/concepts-networking-vnet
EEG analysis,https://learn.microsoft.com/en-us/azure/machine-learning/tutorial-azure-ml-in-a-day?view=azureml-api-2,https://learn.microsoft.com/en-us/azure/machine-learning/tutorial-azure-ml-in-a-day
"EOL/EOS dates and availability for Azure Document Intelligence containers for versions 2.1,3.0,3.1,4.0",https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/containers/configuration?view=doc-intel-4.0.0,https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/containers/configuration
My MSDN subscription is disabled in Cost Management + Billing in Azure Portal,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/subscription-states,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/subscription-states
Can Azure Document Intelligence Studio be used to create a Seachable pdf,https://learn.microsoft.com/en-us/azure/search/vector-search-how-to-create-index?tabs=config-2023-11-01%2Crest-2023-11-01%2Cpush%2Cportal-check-index,https://learn.microsoft.com/en-us/azure/search/vector-search-how-to-create-index
Finding capacity for Spot VM's in my subscription,https://learn.microsoft.com/en-us/azure/virtual-machines/spot-vms#limitations,https://learn.microsoft.com/en-us/azure/virtual-machines/spot-vms
Are Webjobs depricated?,https://learn.microsoft.com/en-us/azure/azure-functions/functions-overview,https://learn.microsoft.com/en-us/azure/azure-functions/functions-overview
Virtual WAN with Site-to-Site VPN - no communication between VNET and on-premises,https://learn.microsoft.com/en-us/azure/virtual-wan/virtual-wan-global-transit-network-architecture#branch-to-vnet-a-and-branch-to-vnet-cross-region-g,https://learn.microsoft.com/en-us/azure/virtual-wan/virtual-wan-global-transit-network-architecture
Unable to add weighted route for application deployed via AppService,https://learn.microsoft.com/en-us/azure/traffic-manager/quickstart-create-traffic-manager-profile-powershell#add-traffic-manager-endpoints,https://learn.microsoft.com/en-us/azure/traffic-manager/quickstart-create-traffic-manager-profile-powershell
Media services - customer provided key for storage encryption,https://learn.microsoft.com/en-us/azure/media-services/latest/concept-use-customer-managed-keys-byok#double-encryption,https://learn.microsoft.com/en-us/azure/media-services/latest/concept-use-customer-managed-keys-byok
Bicep : how to setup DNSzone/record for private endpoint,https://learn.microsoft.com/en-us/azure/private-link/private-endpoint-dns,https://learn.microsoft.com/en-us/azure/private-link/private-endpoint-dns
Ask how to mount a specific directory on an Azure Linux VM as a Container in a Azure Storage Account,https://learn.microsoft.com/en-us/azure/storage/blobs/storage-how-to-mount-container-linux,https://learn.microsoft.com/en-us/azure/storage/blobs/storage-how-to-mount-container-linux
Limitations AppServiceEnvironment v3,https://learn.microsoft.com/en-us/azure/app-service/environment/version-comparison#comparison-between-versions,https://learn.microsoft.com/en-us/azure/app-service/environment/version-comparison
Azure Disk Encryption impact on Application Side,https://learn.microsoft.com/en-us/azure/virtual-machines/disk-encryption-overview#comparison,https://learn.microsoft.com/en-us/azure/virtual-machines/disk-encryption-overview
Transfer files from on premises to Azure VMs,https://learn.microsoft.com/en-us/azure/storage/common/storage-choose-data-transfer-solution,https://learn.microsoft.com/en-us/azure/storage/common/storage-choose-data-transfer-solution
Can you add the postgis extension to an azure flexible server with postgres 16?,https://learn.microsoft.com/en-us/azure/postgresql/flexible-server/concepts-extensions#postgres-15-extensions,https://learn.microsoft.com/en-us/azure/postgresql/flexible-server/concepts-extensions
add network rules and allow only inbound traffic from synapse and remove public access.,https://learn.microsoft.com/en-us/azure/azure-sql/database/network-access-controls-overview?view=azuresql,https://learn.microsoft.com/en-us/azure/azure-sql/database/network-access-controls-overview
MySQL Flexible Server Backup Long Term Backup Retention,https://learn.microsoft.com/en-us/azure/mysql/flexible-server/concepts-backup-restore#frequently-asked-questions-faqs,https://learn.microsoft.com/en-us/azure/mysql/flexible-server/concepts-backup-restore
"While trying to create a vm in the sandbox environment, sign in loop.",https://learn.microsoft.com/en-us/azure/azure-portal/capture-browser-trace,https://learn.microsoft.com/en-us/azure/azure-portal/capture-browser-trace
How can i back up my Azure DB without the password?,https://learn.microsoft.com/en-us/azure/mysql/flexible-server/how-to-manage-server-portal#reset-admin-password,https://learn.microsoft.com/en-us/azure/mysql/flexible-server/how-to-manage-server-portal
Office 365 Data Loading Issue,https://learn.microsoft.com/en-us/azure/data-factory/connector-office-365?tabs=data-factory#prerequisites,https://learn.microsoft.com/en-us/azure/data-factory/connector-office-365
Availability + scaling option has no option my Azure VM,https://learn.microsoft.com/en-us/azure/virtual-machines/availability,https://learn.microsoft.com/en-us/azure/virtual-machines/availability
Maturity level of ACA - Azure Container Apps,https://learn.microsoft.com/en-us/azure/container-apps/overview,https://learn.microsoft.com/en-us/azure/container-apps/overview
Modernized Azure Site Recovery Appliance deployment?,https://learn.microsoft.com/en-us/azure/site-recovery/physical-manage-configuration-server,https://learn.microsoft.com/en-us/azure/site-recovery/physical-manage-configuration-server
Is it possible and how to identify Rate Limit Exceedance in CosmosDB for MongoDB Using the Standard MongoDB SDK,https://learn.microsoft.com/en-us/azure/cosmos-db/mongodb/prevent-rate-limiting-errors,https://learn.microsoft.com/en-us/azure/cosmos-db/mongodb/prevent-rate-limiting-errors
Authorization Error When Use Template Specs From Another Subscription,https://learn.microsoft.com/en-us/azure/role-based-access-control/check-access#step-2-check-access-for-a-user,https://learn.microsoft.com/en-us/azure/role-based-access-control/check-access
Question on Parallelism in Azure Synapse Analytics,https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/sql-data-warehouse-manage-compute-overview#parallel-processing-in-synapse-analytics,https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/sql-data-warehouse-manage-compute-overview
"Not able to execute Get-AzStorageAccount, though module is installed.",https://learn.microsoft.com/en-us/azure/automation/automation-update-azure-modules,https://learn.microsoft.com/en-us/azure/automation/automation-update-azure-modules
Can we use nginx ingress controller along with AGIC controller,https://learn.microsoft.com/en-us/azure/application-gateway/ingress-controller-annotations#list-of-supported-annotations,https://learn.microsoft.com/en-us/azure/application-gateway/ingress-controller-annotations
Reducing randomness of responses in turbo model,https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/reproducible-output,https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/reproducible-output
Pronunciation assessment,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/how-to-pronunciation-assessment?pivots=programming-language-csharp,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/how-to-pronunciation-assessment
Need logs query for application gateway,https://learn.microsoft.com/en-us/azure/web-application-firewall/ag/ag-overview,https://learn.microsoft.com/en-us/azure/web-application-firewall/ag/ag-overview
"How copy data from Snowflake to Azure SQL using ADF directly, not moving before to Azure blob storage?",https://learn.microsoft.com/en-us/azure/data-factory/connector-snowflake?tabs=data-factory#direct-copy-from-snowflake,https://learn.microsoft.com/en-us/azure/data-factory/connector-snowflake
How to read text from custom object labeled image,https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/overview?view=doc-intel-4.0.0,https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/overview
Azure Cost Analysis pin donut chart to dashboard,https://learn.microsoft.com/en-us/azure/cost-management-billing/costs/save-share-views#save-and-share-cost-views,https://learn.microsoft.com/en-us/azure/cost-management-billing/costs/save-share-views
"Need to migrate from SQL 2016 onprem to Azure Synapse or SQL server on VM or MI, which option is best in terms of cost and compatibility. Total database size is around 110GB.",https://learn.microsoft.com/en-us/azure/azure-sql/migration-guides/database/sql-server-to-sql-database-guide?view=azuresql,https://learn.microsoft.com/en-us/azure/azure-sql/migration-guides/database/sql-server-to-sql-database-guide
"Incorrect information topic ""Determine network security group effective rules""",https://learn.microsoft.com/en-us/azure/virtual-network/diagnose-network-traffic-filter-problem,https://learn.microsoft.com/en-us/azure/virtual-network/diagnose-network-traffic-filter-problem
Do I need to update domain IP after service plan upgrade,https://learn.microsoft.com/en-us/azure/app-service/overview-inbound-outbound-ips#when-inbound-ip-changes,https://learn.microsoft.com/en-us/azure/app-service/overview-inbound-outbound-ips
How to troubleshoot issues while creating Data Lake storage Gen2 account name for Azure Synapse workspace?,https://learn.microsoft.com/en-us/azure/storage/blobs/create-data-lake-storage-account,https://learn.microsoft.com/en-us/azure/storage/blobs/create-data-lake-storage-account
Need to know whenever the instance count is reaching maximum instances(125) in application gateway of waf v2 sku.,https://learn.microsoft.com/en-us/azure/application-gateway/high-traffic-support#set-your-minimum-instance-count-based-on-your-average-compute-unit-usage,https://learn.microsoft.com/en-us/azure/application-gateway/high-traffic-support
Cloud Services (Classic) Migrate to ARM Option missing,https://learn.microsoft.com/en-us/azure/cloud-services-extended-support/in-place-migration-portal,https://learn.microsoft.com/en-us/azure/cloud-services-extended-support/in-place-migration-portal
Unable to delete vnet,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration#deleting-the-app-service-plan-or-app-before-disconnecting-the-network-integration,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration
Azure Virtual Desktop - Multi display,https://learn.microsoft.com/en-us/azure/virtual-desktop/users/connect-windows,https://learn.microsoft.com/en-us/azure/virtual-desktop/users/connect-windows
Running SAP on Azure - Any pointers for cost optimization ?,https://learn.microsoft.com/en-us/azure/architecture/reference-architectures/sap/sap-overview,https://learn.microsoft.com/en-us/azure/architecture/reference-architectures/sap/sap-overview
Synapse Analytics Source Control with Dedicated SQL Pools Databases,https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/sql-data-warehouse-source-control-integration,https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/sql-data-warehouse-source-control-integration
"AKS node shown ""Freeze Scheduled"" and ""Freeze Started""",https://learn.microsoft.com/en-us/azure/aks/node-auto-repair#node-auto-drain,https://learn.microsoft.com/en-us/azure/aks/node-auto-repair
Unable to deploy new model,https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/models,https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/models
